"message,"date-time","tick"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Readed input(s) file","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted csv into array","2021-01-25 16:29:40.919128","1611588580.919128"
"Load users IDs","2021-01-25 16:29:40.919128","1611588580.919128"
"Getted all position where delete","2021-01-25 16:29:40.919128","1611588580.919128"
"Secret header elaborated","2021-01-25 16:29:40.919128","1611588580.919128"
"Secret body elaborated","2021-01-25 16:29:40.919128","1611588580.919128"
"Secret elaborated","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted array into csv","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted array into csv","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted array into csv","2021-01-25 16:29:40.919128","1611588580.919128"
"Converted array into csv","2021-01-25 16:29:40.919128","1611588580.919128"
"Writed outputs","2021-01-25 16:29:40.919128","1611588580.919128"
"End","2021-01-25 16:29:40.919128","1611588580.919128"
"Start","2021-01-25 16:30:07.205885","1611588607.205885"
"Log inizialized","2021-01-25 16:30:07.205885","1611588607.205885"
"Readed configuration file","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Readed input(s) file","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted csv into array","2021-01-25 16:30:07.205885","1611588607.205885"
"Load users IDs","2021-01-25 16:30:07.205885","1611588607.205885"
"Getted all position where delete","2021-01-25 16:30:07.205885","1611588607.205885"
"Secret header elaborated","2021-01-25 16:30:07.205885","1611588607.205885"
"Secret body elaborated","2021-01-25 16:30:07.205885","1611588607.205885"
"Secret elaborated","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted array into csv","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted array into csv","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted array into csv","2021-01-25 16:30:07.205885","1611588607.205885"
"Converted array into csv","2021-01-25 16:30:07.205885","1611588607.205885"
"Writed outputs","2021-01-25 16:30:07.205885","1611588607.205885"
"End","2021-01-25 16:30:07.205885","1611588607.205885"
"Start","2021-01-25 16:30:32.289898","1611588632.289898"
"Log inizialized","2021-01-25 16:30:32.289898","1611588632.289898"
"Readed configuration file","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Readed input(s) file","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted csv into array","2021-01-25 16:30:32.289898","1611588632.289898"
"Load users IDs","2021-01-25 16:30:32.289898","1611588632.289898"
"Getted all position where delete","2021-01-25 16:30:32.289898","1611588632.289898"
"Secret header elaborated","2021-01-25 16:30:32.289898","1611588632.289898"
"Secret body elaborated","2021-01-25 16:30:32.289898","1611588632.289898"
"Secret elaborated","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted array into csv","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted array into csv","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted array into csv","2021-01-25 16:30:32.289898","1611588632.289898"
"Converted array into csv","2021-01-25 16:30:32.289898","1611588632.289898"
"Writed outputs","2021-01-25 16:30:32.289898","1611588632.289898"
"End","2021-01-25 16:30:32.289898","1611588632.289898"
"Start","2021-01-25 16:33:10.725305","1611588790.725305"
"Log inizialized","2021-01-25 16:33:10.725305","1611588790.725305"
"Readed configuration file","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Readed input(s) file","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted csv into array","2021-01-25 16:33:10.725305","1611588790.725305"
"Load users IDs","2021-01-25 16:33:10.725305","1611588790.725305"
"Getted all position where delete","2021-01-25 16:33:10.725305","1611588790.725305"
"Secret header elaborated","2021-01-25 16:33:10.725305","1611588790.725305"
"Secret body elaborated","2021-01-25 16:33:10.725305","1611588790.725305"
"Secret elaborated","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted array into csv","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted array into csv","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted array into csv","2021-01-25 16:33:10.725305","1611588790.725305"
"Converted array into csv","2021-01-25 16:33:10.725305","1611588790.725305"
"Writed outputs","2021-01-25 16:33:10.725305","1611588790.725305"
"End","2021-01-25 16:33:10.725305","1611588790.725305"
"Start","2021-01-25 16:33:21.351170","1611588801.35117"
"Log inizialized","2021-01-25 16:33:21.351170","1611588801.35117"
"Readed configuration file","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Readed input(s) file","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted csv into array","2021-01-25 16:33:21.351170","1611588801.35117"
"Load users IDs","2021-01-25 16:33:21.351170","1611588801.35117"
"Getted all position where delete","2021-01-25 16:33:21.351170","1611588801.35117"
"Secret header elaborated","2021-01-25 16:33:21.351170","1611588801.35117"
"Secret body elaborated","2021-01-25 16:33:21.351170","1611588801.35117"
"Secret elaborated","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted array into csv","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted array into csv","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted array into csv","2021-01-25 16:33:21.351170","1611588801.35117"
"Converted array into csv","2021-01-25 16:33:21.351170","1611588801.35117"
"Writed outputs","2021-01-25 16:33:21.351170","1611588801.35117"
"End","2021-01-25 16:33:21.351170","1611588801.35117"
"Start","2021-01-25 16:35:31.664888","1611588931.664888"
"Log inizialized","2021-01-25 16:35:31.664888","1611588931.664888"
"Readed configuration file","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Readed input(s) file","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted csv into array","2021-01-25 16:35:31.664888","1611588931.664888"
"Load users IDs","2021-01-25 16:35:31.664888","1611588931.664888"
"Getted all position where delete","2021-01-25 16:35:31.664888","1611588931.664888"
"Secret header elaborated","2021-01-25 16:35:31.664888","1611588931.664888"
"Secret body elaborated","2021-01-25 16:35:31.664888","1611588931.664888"
"Secret elaborated","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted array into csv","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted array into csv","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted array into csv","2021-01-25 16:35:31.664888","1611588931.664888"
"Converted array into csv","2021-01-25 16:35:31.664888","1611588931.664888"
"Writed outputs","2021-01-25 16:35:31.664888","1611588931.664888"
"End","2021-01-25 16:35:31.664888","1611588931.664888"
"Start","2021-01-25 16:35:39.768231","1611588939.768231"
"Log inizialized","2021-01-25 16:35:39.768231","1611588939.768231"
"Readed configuration file","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Readed input(s) file","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted csv into array","2021-01-25 16:35:39.768231","1611588939.768231"
"Load users IDs","2021-01-25 16:35:39.768231","1611588939.768231"
"Getted all position where delete","2021-01-25 16:35:39.768231","1611588939.768231"
"Secret header elaborated","2021-01-25 16:35:39.768231","1611588939.768231"
"Secret body elaborated","2021-01-25 16:35:39.768231","1611588939.768231"
"Secret elaborated","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted array into csv","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted array into csv","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted array into csv","2021-01-25 16:35:39.768231","1611588939.768231"
"Converted array into csv","2021-01-25 16:35:39.768231","1611588939.768231"
"Writed outputs","2021-01-25 16:35:39.768231","1611588939.768231"
"End","2021-01-25 16:35:39.768231","1611588939.768231"
"Start","2021-01-25 16:35:48.002371","1611588948.002371"
"Log inizialized","2021-01-25 16:35:48.002371","1611588948.002371"
"Readed configuration file","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Readed input(s) file","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted csv into array","2021-01-25 16:35:48.002371","1611588948.002371"
"Load users IDs","2021-01-25 16:35:48.002371","1611588948.002371"
"Getted all position where delete","2021-01-25 16:35:48.002371","1611588948.002371"
"Secret header elaborated","2021-01-25 16:35:48.002371","1611588948.002371"
"Secret body elaborated","2021-01-25 16:35:48.002371","1611588948.002371"
"Secret elaborated","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted array into csv","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted array into csv","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted array into csv","2021-01-25 16:35:48.002371","1611588948.002371"
"Converted array into csv","2021-01-25 16:35:48.002371","1611588948.002371"
"Writed outputs","2021-01-25 16:35:48.002371","1611588948.002371"
"End","2021-01-25 16:35:48.002371","1611588948.002371"
"Start","2021-01-25 16:35:57.319777","1611588957.320798"
"Log inizialized","2021-01-25 16:35:57.319777","1611588957.320798"
"Readed configuration file","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Readed input(s) file","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted csv into array","2021-01-25 16:35:57.319777","1611588957.320798"
"Load users IDs","2021-01-25 16:35:57.319777","1611588957.320798"
"Getted all position where delete","2021-01-25 16:35:57.319777","1611588957.320798"
"Secret header elaborated","2021-01-25 16:35:57.319777","1611588957.320798"
"Secret body elaborated","2021-01-25 16:35:57.319777","1611588957.320798"
"Secret elaborated","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted array into csv","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted array into csv","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted array into csv","2021-01-25 16:35:57.319777","1611588957.320798"
"Converted array into csv","2021-01-25 16:35:57.319777","1611588957.320798"
"Writed outputs","2021-01-25 16:35:57.319777","1611588957.320798"
"End","2021-01-25 16:35:57.319777","1611588957.320798"
"Start","2021-01-25 16:36:23.249801","1611588983.249801"
"Log inizialized","2021-01-25 16:36:23.249801","1611588983.249801"
"Readed configuration file","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Readed input(s) file","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted csv into array","2021-01-25 16:36:23.249801","1611588983.249801"
"Load users IDs","2021-01-25 16:36:23.249801","1611588983.249801"
"Getted all position where delete","2021-01-25 16:36:23.249801","1611588983.249801"
"Secret header elaborated","2021-01-25 16:36:23.249801","1611588983.249801"
"Secret body elaborated","2021-01-25 16:36:23.249801","1611588983.249801"
"Secret elaborated","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted array into csv","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted array into csv","2021-01-25 16:36:23.249801","1611588983.249801"
"Converted array into csv","2021-01-25 16:36:23.249801","1611588983.249801"
