PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"My PC","None","0","Error","None","100","100","1","Application","79039","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","79038","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","79037","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","79036","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","79022","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","78992","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78958","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78957","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78956","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78955","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78954","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78953","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78952","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78951","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78950","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78949","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","100","Error","Application Crashing Events","1000","1000","1","Application","78798","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78778","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78777","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78776","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78775","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78774","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78773","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78772","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78771","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78770","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78769","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78768","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78767","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78766","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","2004","2004","1","Application","78745","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DAVIDECASTELLAN\Davide Castellani","0","Error","None","2004","2004","1","Application","78733","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","100","Error","Application Crashing Events","1000","1000","1","Application","78341","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","1026","1026","1","Application","78340","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","100","Error","Application Crashing Events","1000","1000","1","Application","78337","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","1026","1026","1","Application","78336","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","78284","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","78263","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78230","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78229","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78228","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78227","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78226","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78225","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78224","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78223","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78220","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78219","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78218","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","78217","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","100","Error","Application Crashing Events","1000","1000","1","Application","78059","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","78055","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","77959","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","100","Error","Application Crashing Events","1000","1000","1","Application","77895","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","1026","1026","1","Application","77894","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77880","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77879","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77878","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77877","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77876","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77875","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77874","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77873","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77872","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77871","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77870","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77869","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77868","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77867","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77848","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77847","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77846","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77845","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77844","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77843","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77842","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77841","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77840","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77839","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77838","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77837","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77836","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77835","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77834","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77833","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77786","2020-12-12 20:52:57.426928","1607802777.426928"
